path,p,m,spAveCard,method,card,supported,extreme,unsupported,min1,min2,max1,max2,width1,width2,filter_time,spCard1,spCard2,spSupported1,spSupported2,spExtreme1,spExtreme2,spUnsupported1,spUnsupported2,spCard3,spSupported3,spExtreme3,spUnsupported3,spCard4,spSupported4,spExtreme4,spUnsupported4,spCard5,spSupported5,spExtreme5,spUnsupported5,min3,max3,width3,min4,max4,width4,min5,max5,width5,spSize,aveWidth,points_hypercube,pctSup,pctExt,spPctExt1,spPctExt2,spPctExt3,spPctExt4,spPctExt5,spAvePctExt,ubCard
alg1-prob-3-300|300|300|300-llll-4_3.json,3,4,300,l,323936,5390,5390,318546,92,103,39594,39696,39502,39593,124.71,300,300,300,300,300,300,0,0,300,300,300,0,300,300,300,0,NA,NA,NA,NA,50,39773,39723,NA,NA,NA,NA,NA,NA,300,39606,62131584708168,0.016639089202805494,0.016639089202805494,1,1,1,1,NA,1,8100000000
alg1-prob-3-300|300|300|300-llll-4_4.json,3,4,300,l,330611,5336,5335,325275,152,88,39871,39592,39719,39504,127.4071,300,300,299,300,299,300,1,0,300,300,300,0,300,300,300,0,NA,NA,NA,NA,127,39824,39697,NA,NA,NA,NA,NA,NA,300,39640,62291664142800,0.016139813859792927,0.01613678915704559,0.9966666666666667,1,1,1,NA,0.9991666666666666,8100000000
alg1-prob-3-300|300|300|300-llll-4_5.json,3,4,300,l,333790,5410,5409,328380,209,159,39702,39449,39493,39290,128.0919,300,300,299,300,299,300,1,0,300,299,299,1,300,300,300,0,NA,NA,NA,NA,88,39870,39782,NA,NA,NA,NA,NA,NA,300,39521.666666666664,61733618510382,0.01620779532041104,0.01620479942478804,0.9966666666666667,1,0.9966666666666667,1,NA,0.9983333333333333,8100000000
alg1-prob-3-300|300|300|300-mmmm-4_1.json,3,4,300,m,426020,451,451,425569,10,80,39043,39425,39033,39345,141.047,300,300,29,39,29,39,271,261,300,38,38,262,300,41,41,259,NA,NA,NA,NA,19,39296,39277,NA,NA,NA,NA,NA,NA,300,39218.333333333336,60324400026392,0.0010586357448007136,0.0010586357448007136,0.09666666666666666,0.13,0.12666666666666668,0.13666666666666666,NA,0.1225,8100000000
alg1-prob-3-300|300|300|300-mmmm-4_2.json,3,4,300,m,349909,451,451,349458,11,35,39511,39461,39500,39426,121.9043,300,300,35,38,35,38,265,262,300,29,29,271,300,38,38,262,NA,NA,NA,NA,35,39774,39739,NA,NA,NA,NA,NA,NA,300,39555,61891311538980,0.0012889065442729395,0.0012889065442729395,0.11666666666666667,0.12666666666666668,0.09666666666666666,0.12666666666666668,NA,0.11666666666666667,8100000000
alg1-prob-3-300|300|300|300-mmmm-4_3.json,3,4,300,m,453495,468,468,453027,14,37,39460,39730,39446,39693,141.1627,300,300,35,43,35,43,265,257,300,38,38,262,300,38,38,262,NA,NA,NA,NA,23,39617,39594,NA,NA,NA,NA,NA,NA,300,39577.666666666664,61998215986710,0.0010319849171435186,0.0010319849171435186,0.11666666666666667,0.14333333333333334,0.12666666666666668,0.12666666666666668,NA,0.12833333333333335,8100000000
alg1-prob-3-300|300|300|300-mmmm-4_4.json,3,4,300,m,435320,478,478,434842,16,62,39135,39718,39119,39656,139.6701,300,300,35,43,35,43,265,257,300,38,38,262,300,41,41,259,NA,NA,NA,NA,24,39508,39484,NA,NA,NA,NA,NA,NA,300,39419.666666666664,61256311952400,0.0010980428190756225,0.0010980428190756225,0.11666666666666667,0.14333333333333334,0.12666666666666668,0.13666666666666666,NA,0.13083333333333333,8100000000
alg1-prob-3-300|300|300|300-mmmm-4_5.json,3,4,300,m,434916,447,447,434469,22,66,39150,39573,39128,39507,139.3178,300,300,35,33,35,33,265,267,300,39,39,261,300,41,41,259,NA,NA,NA,NA,27,39407,39380,NA,NA,NA,NA,NA,NA,300,39338.333333333336,60879423898692,0.0010277846756615071,0.0010277846756615071,0.11666666666666667,0.11,0.13,0.13666666666666666,NA,0.12333333333333334,8100000000
alg1-prob-3-300|300|300|300-uull-4_1.json,3,4,300,ul,63168,1620,1620,61548,58,52,39939,39744,39881,39692,23.5684,300,300,300,299,300,299,0,1,300,14,14,286,300,10,10,290,NA,NA,NA,NA,82,39892,39810,NA,NA,NA,NA,NA,NA,300,39794.333333333336,63022255193286,0.025645896656534953,0.025645896656534953,1,0.9966666666666667,0.04666666666666667,0.03333333333333333,NA,0.5191666666666667,8100000000
alg1-prob-3-300|300|300|300-uull-4_2.json,3,4,300,ul,65823,1544,1544,64279,197,160,39824,39803,39627,39643,22.2201,300,300,299,300,299,300,1,0,300,14,14,286,300,9,9,291,NA,NA,NA,NA,166,39887,39721,NA,NA,NA,NA,NA,NA,300,39663.666666666664,62403755823904,0.023456846391079107,0.023456846391079107,0.9966666666666667,1,0.04666666666666667,0.03,NA,0.5183333333333333,8100000000
alg1-prob-3-300|300|300|300-uull-4_3.json,3,4,300,ul,59761,1591,1591,58170,138,47,39901,39845,39763,39798,19.1705,300,300,300,300,300,300,0,0,300,9,9,291,300,11,11,289,NA,NA,NA,NA,153,39847,39694,NA,NA,NA,NA,NA,NA,300,39751.666666666664,62820014372020,0.026622713810009874,0.026622713810009874,1,1,0.03,0.03666666666666667,NA,0.5166666666666667,8100000000
alg1-prob-3-300|300|300|300-uull-4_4.json,3,4,300,ul,60942,1595,1595,59347,263,154,39767,39912,39504,39758,19.7781,300,300,300,299,300,299,0,1,300,11,11,289,300,11,11,289,NA,NA,NA,NA,143,39629,39486,NA,NA,NA,NA,NA,NA,300,39582.666666666664,62021413321665,0.026172426241344228,0.026172426241344228,1,0.9966666666666667,0.03666666666666667,0.03666666666666667,NA,0.5175,8100000000
alg1-prob-3-300|300|300|300-uull-4_5.json,3,4,300,ul,61613,1571,1571,60042,214,158,39706,39877,39492,39719,19.1423,300,300,300,299,300,299,0,1,300,11,11,289,300,9,9,291,NA,NA,NA,NA,97,39847,39750,NA,NA,NA,NA,NA,NA,300,39653.666666666664,62355881571960,0.02549786571015857,0.02549786571015857,1,0.9966666666666667,0.03666666666666667,0.03,NA,0.5158333333333334,8100000000
alg1-prob-3-300|300|300|300-uuuu-4_1.json,3,4,300,u,26280,99,99,26181,142,28,39913,39955,39771,39927,22.4048,300,300,14,9,14,9,286,291,300,11,11,289,300,10,10,290,NA,NA,NA,NA,187,39864,39677,NA,NA,NA,NA,NA,NA,300,39791.666666666664,63009315354048,0.003767123287671233,0.003767123287671233,0.04666666666666667,0.03,0.03666666666666667,0.03333333333333333,NA,0.03666666666666667,8100000000
alg1-prob-3-300|300|300|300-uuuu-4_2.json,3,4,300,u,28564,112,112,28452,153,103,39908,39856,39755,39753,19.7709,300,300,14,12,14,12,286,288,300,15,15,285,300,10,10,290,NA,NA,NA,NA,89,39801,39712,NA,NA,NA,NA,NA,NA,300,39740,62764808933112,0.0039210194650609155,0.0039210194650609155,0.04666666666666667,0.04,0.05,0.03333333333333333,NA,0.0425,8100000000
alg1-prob-3-300|300|300|300-uuuu-4_3.json,3,4,300,u,25760,109,109,25651,223,101,39877,39893,39654,39792,22.018,300,300,9,12,9,12,291,288,300,15,15,285,300,11,11,289,NA,NA,NA,NA,118,39783,39665,NA,NA,NA,NA,NA,NA,300,39703.666666666664,62592607467390,0.0042313664596273295,0.0042313664596273295,0.03,0.04,0.05,0.03666666666666667,NA,0.03916666666666667,8100000000
alg1-prob-3-300|300|300|300-uuuu-4_4.json,3,4,300,u,21780,81,81,21699,85,48,39919,39905,39834,39857,17.1144,300,300,9,8,9,8,291,292,300,12,12,288,300,10,10,290,NA,NA,NA,NA,63,39916,39853,NA,NA,NA,NA,NA,NA,300,39848,63277926659220,0.00371900826446281,0.00371900826446281,0.03,0.02666666666666667,0.04,0.03333333333333333,NA,0.0325,8100000000
alg1-prob-3-300|300|300|300-uuuu-4_5.json,3,4,300,u,31123,117,117,31006,221,100,39867,39862,39646,39762,23.5486,300,300,14,12,14,12,286,288,300,15,15,285,300,11,11,289,NA,NA,NA,NA,92,39787,39695,NA,NA,NA,NA,NA,NA,300,39701,62580095407056,0.0037592777045914595,0.0037592777045914595,0.04666666666666667,0.04,0.05,0.03666666666666667,NA,0.043333333333333335,8100000000
alg1-prob-3-300|300|300|300|300-lllll-5_1.json,3,5,300,l,967233,NA,8520,NA,224,161,49552,49307,49328,49146,93.7768,300,300,299,300,299,300,1,0,300,300,300,0,300,299,299,1,300,300,300,0,89,49737,49648,NA,NA,NA,NA,NA,NA,300,49374,120367663450587,NA,0.008808632459810615,0.9966666666666667,1,1,0.9966666666666667,1,0.9986666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-lllll-5_2.json,3,5,300,l,948979,NA,8476,NA,211,172,49496,49598,49285,49426,90.7269,300,300,299,299,299,299,1,1,300,300,300,0,300,300,300,0,300,299,299,1,149,49502,49353,NA,NA,NA,NA,NA,NA,300,49354.666666666664,120229261907188,NA,0.008931704495041513,0.9966666666666667,0.9966666666666667,1,1,0.9966666666666667,0.998,2430000000000
alg1-prob-3-300|300|300|300|300-lllll-5_3.json,3,5,300,l,954151,NA,8418,NA,240,181,49169,49490,48929,49309,92.2736,300,300,300,300,300,300,0,0,300,300,300,0,300,300,300,0,300,300,300,0,62,49567,49505,NA,NA,NA,NA,NA,NA,300,49247.666666666664,119445022279800,NA,0.00882250293716613,1,1,1,1,1,1,2430000000000
alg1-prob-3-300|300|300|300|300-lllll-5_4.json,3,5,300,l,963855,NA,8479,NA,226,191,49668,49269,49442,49078,90.6896,300,300,299,300,299,300,1,0,300,300,300,0,300,299,299,1,300,300,300,0,132,49867,49735,NA,NA,NA,NA,NA,NA,300,49418.333333333336,120690024018792,NA,0.008796966348672778,0.9966666666666667,1,1,0.9966666666666667,1,0.9986666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-lllll-5_5.json,3,5,300,l,949628,NA,8479,NA,219,139,49341,49538,49122,49399,90.1083,300,300,299,300,299,300,1,0,300,300,300,0,300,300,300,0,300,299,299,1,148,49507,49359,NA,NA,NA,NA,NA,NA,300,49293.333333333336,119780737232000,NA,0.00892875947213014,0.9966666666666667,1,1,1,0.9966666666666667,0.9986666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-mmmmm-5_1.json,3,5,300,m,1213432,700,700,1212732,30,46,48981,49300,48951,49254,790.161,300,300,43,33,43,33,257,267,300,38,38,262,300,29,29,271,300,38,38,262,28,49538,49510,NA,NA,NA,NA,NA,NA,300,49238.333333333336,119377495058360,5.768761661139643e-4,5.768761661139643e-4,0.14333333333333334,0.11,0.12666666666666668,0.09666666666666666,0.12666666666666668,0.12066666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-mmmmm-5_2.json,3,5,300,m,1454374,671,671,1453703,16,44,49137,49518,49121,49474,918.9149,300,300,35,43,35,43,265,257,300,29,29,271,300,38,38,262,300,38,38,262,38,49576,49538,NA,NA,NA,NA,NA,NA,300,49377.666666666664,120395174152050,4.613668836214069e-4,4.613668836214069e-4,0.11666666666666667,0.14333333333333334,0.09666666666666666,0.12666666666666668,0.12666666666666668,0.12200000000000001,2430000000000
alg1-prob-3-300|300|300|300|300-mmmmm-5_3.json,3,5,300,m,1104621,694,694,1103927,30,26,49412,49237,49382,49211,768.5447,300,300,35,35,35,35,265,265,300,33,33,267,300,38,38,262,300,38,38,262,35,49765,49730,NA,NA,NA,NA,NA,NA,300,49441,120858076263276,6.28269786650806e-4,6.28269786650806e-4,0.11666666666666667,0.11666666666666667,0.11,0.12666666666666668,0.12666666666666668,0.11933333333333333,2430000000000
alg1-prob-3-300|300|300|300|300-mmmmm-5_4.json,3,5,300,m,1275331,650,650,1274681,16,40,49240,49309,49224,49269,834.9306,300,300,35,35,35,35,265,265,300,29,29,271,300,38,38,262,300,38,38,262,41,49532,49491,NA,NA,NA,NA,NA,NA,300,49328,120033727099000,5.09671606822072e-4,5.09671606822072e-4,0.11666666666666667,0.11666666666666667,0.09666666666666666,0.12666666666666668,0.12666666666666668,0.11666666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-mmmmm-5_5.json,3,5,300,m,1488653,716,716,1487937,13,82,48979,49554,48966,49472,1029.6003,300,300,35,39,35,39,265,261,300,38,38,262,300,38,38,262,300,41,41,259,23,49296,49273,NA,NA,NA,NA,NA,NA,300,49237,119368452322134,4.809717241022589e-4,4.809717241022589e-4,0.11666666666666667,0.13,0.12666666666666668,0.12666666666666668,0.13666666666666666,0.12733333333333333,2430000000000
alg1-prob-3-300|300|300|300|300-uuull-5_1.json,3,5,300,ul,119629,1787,1787,117842,309,212,49776,49788,49467,49576,63.0271,300,300,300,300,300,300,0,0,300,11,11,289,300,12,12,288,300,15,15,285,80,49600,49520,NA,NA,NA,NA,NA,NA,300,49521,121449016257756,0.01493784951809344,0.01493784951809344,1,1,0.03666666666666667,0.04,0.05,0.42533333333333334,2430000000000
alg1-prob-3-300|300|300|300|300-uuull-5_2.json,3,5,300,ul,91192,1706,1706,89486,167,136,49791,49818,49624,49682,47.2683,300,300,299,300,299,300,1,0,300,8,8,292,300,9,9,291,300,12,12,288,57,49839,49782,NA,NA,NA,NA,NA,NA,300,49696,122740926154125,0.01870778138433196,0.01870778138433196,0.9966666666666667,1,0.02666666666666667,0.03,0.04,0.4186666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-uuull-5_3.json,3,5,300,ul,88063,1713,1712,86350,166,142,49811,49790,49645,49648,45.318,300,300,300,300,300,300,0,0,300,9,9,291,300,8,8,292,300,9,9,291,103,49906,49803,NA,NA,NA,NA,NA,NA,300,49698.666666666664,122760597346216,0.019451983239271886,0.019440627732418836,1,1,0.03,0.02666666666666667,0.03,0.41733333333333333,2430000000000
alg1-prob-3-300|300|300|300|300-uuull-5_4.json,3,5,300,ul,106021,1748,1747,104273,234,131,49760,49788,49526,49657,55.7861,300,300,300,300,300,300,0,0,300,9,9,291,300,8,8,292,300,11,11,289,113,49890,49777,NA,NA,NA,NA,NA,NA,300,49653.333333333336,122424598887948,0.016487299685911283,0.016477867592269456,1,1,0.03,0.02666666666666667,0.03666666666666667,0.4186666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-uuull-5_5.json,3,5,300,ul,105642,1747,1746,103895,204,117,49820,49819,49616,49702,59.3423,300,300,300,300,300,300,0,0,300,9,9,291,300,14,14,286,300,11,11,289,121,49738,49617,NA,NA,NA,NA,NA,NA,300,49645,122363632097118,0.01653698339675508,0.016527517464644745,1,1,0.03,0.04666666666666667,0.03666666666666667,0.4226666666666667,2430000000000
alg1-prob-3-300|300|300|300|300-uuuuu-5_1.json,3,5,300,u,57968,160,160,57808,190,165,49897,49789,49707,49624,57.4572,300,300,14,9,14,9,286,291,300,14,14,286,300,8,8,292,300,15,15,285,70,49819,49749,NA,NA,NA,NA,NA,NA,300,49693.333333333336,122721285125000,0.002760143527463428,0.002760143527463428,0.04666666666666667,0.03,0.04666666666666667,0.02666666666666667,0.05,0.04,2430000000000
alg1-prob-3-300|300|300|300|300-uuuuu-5_2.json,3,5,300,u,38126,124,124,38002,201,181,49874,49882,49673,49701,45.603,300,300,11,9,11,9,289,291,300,14,14,286,300,8,8,292,300,9,9,291,132,49909,49777,NA,NA,NA,NA,NA,NA,300,49717,122896762233144,0.0032523737082306037,0.0032523737082306037,0.03666666666666667,0.03,0.04666666666666667,0.02666666666666667,0.03,0.034,2430000000000
alg1-prob-3-300|300|300|300|300-uuuuu-5_3.json,3,5,300,u,46146,134,134,46012,180,95,49879,49903,49699,49808,52.2523,300,300,9,14,9,14,291,286,300,8,8,292,300,9,9,291,300,11,11,289,146,49872,49726,NA,NA,NA,NA,NA,NA,300,49744.333333333336,123099551507100,0.0029038269839206,0.0029038269839206,0.03,0.04666666666666667,0.02666666666666667,0.03,0.03666666666666667,0.034,2430000000000
alg1-prob-3-300|300|300|300|300-uuuuu-5_4.json,3,5,300,u,54017,147,147,53870,178,94,49869,49872,49691,49778,55.6306,300,300,14,9,14,9,286,291,300,14,14,286,300,8,8,292,300,11,11,289,120,49876,49756,NA,NA,NA,NA,NA,NA,300,49741.666666666664,123079814209476,0.0027213654960475406,0.0027213654960475406,0.04666666666666667,0.03,0.04666666666666667,0.02666666666666667,0.03666666666666667,0.037333333333333336,2430000000000
alg1-prob-3-300|300|300|300|300-uuuuu-5_5.json,3,5,300,u,45964,155,155,45809,195,102,49921,49872,49726,49770,56.6545,300,300,14,8,14,8,286,292,300,9,9,291,300,15,15,285,300,10,10,290,138,49793,49655,NA,NA,NA,NA,NA,NA,300,49717,122896738744152,0.0033722043338264727,0.0033722043338264727,0.04666666666666667,0.02666666666666667,0.03,0.05,0.03333333333333333,0.037333333333333336,2430000000000
alg1-prob-3-50|50-ll-2_1.json,3,2,50,l,833,202,202,631,102,25,19823,19796,19721,19771,0.0347,50,50,50,50,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,19827,18715,NA,NA,NA,NA,NA,NA,50,19402.333333333332,7298180374944,0.2424969987995198,0.2424969987995198,1,1,NA,NA,NA,1,2500
alg1-prob-3-50|50-ll-2_2.json,3,2,50,l,794,203,203,591,324,45,19438,19044,19114,18999,0.0374,50,50,50,50,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786,19933,19147,NA,NA,NA,NA,NA,NA,50,19086.666666666668,6954266380000,0.25566750629722923,0.25566750629722923,1,1,NA,NA,NA,1,2500
alg1-prob-3-50|50-ll-2_3.json,3,2,50,l,846,204,204,642,305,184,19891,19653,19586,19469,0.037,50,50,50,50,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,18808,17967,NA,NA,NA,NA,NA,NA,50,19007.333333333332,6852256535520,0.24113475177304963,0.24113475177304963,1,1,NA,NA,NA,1,2500
alg1-prob-3-50|50-ll-2_4.json,3,2,50,l,844,197,197,647,219,293,19545,19336,19326,19043,0.0387,50,50,50,50,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,19505,19291,NA,NA,NA,NA,NA,NA,50,19220,7100678881296,0.2334123222748815,0.2334123222748815,1,1,NA,NA,NA,1,2500
alg1-prob-3-50|50-ll-2_5.json,3,2,50,l,826,195,195,631,447,1092,19640,18844,19193,17752,0.0372,50,50,50,50,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,19282,19035,NA,NA,NA,NA,NA,NA,50,18660,6486537596952,0.2360774818401937,0.2360774818401937,1,1,NA,NA,NA,1,2500
alg1-prob-3-50|50-mm-2_1.json,3,2,50,m,682,55,55,627,99,198,19574,19636,19475,19438,0.1891,50,50,19,14,19,14,31,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,19465,19039,NA,NA,NA,NA,NA,NA,50,19317.333333333332,7208429074560,0.08064516129032258,0.08064516129032258,0.38,0.28,NA,NA,NA,0.33,2500
alg1-prob-3-50|50-mm-2_2.json,3,2,50,m,734,43,43,691,141,59,18350,19670,18209,19611,0.0499,50,50,15,12,15,12,35,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,19726,19680,NA,NA,NA,NA,NA,NA,50,19166.666666666668,7028764488120,0.05858310626702997,0.05858310626702997,0.3,0.24,NA,NA,NA,0.27,2500
alg1-prob-3-50|50-mm-2_3.json,3,2,50,m,671,46,46,625,201,64,18685,19556,18484,19492,0.0406,50,50,17,12,17,12,33,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,19385,19368,NA,NA,NA,NA,NA,NA,50,19114.666666666668,6979195065745,0.06855439642324888,0.06855439642324888,0.34,0.24,NA,NA,NA,0.29000000000000004,2500
alg1-prob-3-50|50-mm-2_4.json,3,2,50,m,649,53,53,596,356,255,19039,18910,18683,18655,0.0557,50,50,16,17,16,17,34,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,18025,17925,NA,NA,NA,NA,NA,NA,50,18421,6248442587904,0.08166409861325115,0.08166409861325115,0.32,0.34,NA,NA,NA,0.33,2500
alg1-prob-3-50|50-mm-2_5.json,3,2,50,m,726,48,48,678,271,266,18356,19042,18085,18776,0.0528,50,50,15,17,15,17,35,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,19380,19293,NA,NA,NA,NA,NA,NA,50,18718,6552258259668,0.06611570247933884,0.06611570247933884,0.3,0.34,NA,NA,NA,0.32,2500
alg1-prob-3-50|50-ul-2_1.json,3,2,50,ul,655,83,83,572,453,154,19822,18959,19369,18805,0.0506,50,50,50,9,50,9,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,19294,19153,NA,NA,NA,NA,NA,NA,50,19109,6977270101880,0.1267175572519084,0.1267175572519084,1,0.18,NA,NA,NA,0.59,2500
alg1-prob-3-50|50-ul-2_2.json,3,2,50,ul,618,94,94,524,48,255,19558,19419,19510,19164,0.0407,50,50,50,10,50,10,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,19955,19405,NA,NA,NA,NA,NA,NA,50,19359.666666666668,7256452880890,0.15210355987055016,0.15210355987055016,1,0.2,NA,NA,NA,0.6,2500
alg1-prob-3-50|50-ul-2_3.json,3,2,50,ul,484,85,85,399,258,225,19798,19831,19540,19606,0.031,50,50,50,9,50,9,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1067,19041,17974,NA,NA,NA,NA,NA,NA,50,19040,6886948456325,0.1756198347107438,0.1756198347107438,1,0.18,NA,NA,NA,0.59,2500
alg1-prob-3-50|50-ul-2_4.json,3,2,50,ul,518,87,87,431,312,152,19861,19718,19549,19566,0.0319,50,50,50,10,50,10,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,18780,18724,NA,NA,NA,NA,NA,NA,50,19279.666666666668,7162965066250,0.16795366795366795,0.16795366795366795,1,0.2,NA,NA,NA,0.6,2500
alg1-prob-3-50|50-ul-2_5.json,3,2,50,ul,633,83,83,550,326,91,19816,19458,19490,19367,0.033,50,50,50,9,50,9,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,19576,18653,NA,NA,NA,NA,NA,NA,50,19170,7041916487952,0.13112164296998421,0.13112164296998421,1,0.18,NA,NA,NA,0.59,2500
alg1-prob-3-50|50-uu-2_1.json,3,2,50,u,547,22,22,525,159,199,19422,19629,19263,19430,0.0548,50,50,10,7,10,7,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,19946,19518,NA,NA,NA,NA,NA,NA,50,19403.666666666668,7306328344896,0.04021937842778794,0.04021937842778794,0.2,0.14,NA,NA,NA,0.17,2500
alg1-prob-3-50|50-uu-2_2.json,3,2,50,u,460,23,23,437,175,248,19905,19727,19730,19479,0.0502,50,50,8,10,8,10,42,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,19703,19456,NA,NA,NA,NA,NA,NA,50,19555,7478490185160,0.05,0.05,0.16,0.2,NA,NA,NA,0.18,2500
alg1-prob-3-50|50-uu-2_3.json,3,2,50,u,501,27,27,474,283,272,19861,19740,19578,19468,0.0527,50,50,9,10,9,10,41,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,19132,18795,NA,NA,NA,NA,NA,NA,50,19280.333333333332,7164726024596,0.05389221556886228,0.05389221556886228,0.18,0.2,NA,NA,NA,0.19,2500
alg1-prob-3-50|50-uu-2_4.json,3,2,50,u,461,20,20,441,273,356,19669,19637,19396,19281,0.0562,50,50,10,7,10,7,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,19778,19409,NA,NA,NA,NA,NA,NA,50,19362,7259591437140,0.04338394793926247,0.04338394793926247,0.2,0.14,NA,NA,NA,0.17,2500
alg1-prob-3-50|50-uu-2_5.json,3,2,50,u,497,23,23,474,155,443,19663,19811,19508,19368,0.0702,50,50,8,11,8,11,42,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,19826,19563,NA,NA,NA,NA,NA,NA,50,19479.666666666668,7392645178044,0.04627766599597585,0.04627766599597585,0.16,0.22,NA,NA,NA,0.19,2500
alg1-prob-3-50|50|50-lll-3_1.json,3,3,50,l,5318,450,450,4868,857,1727,29302,28432,28445,26705,0.3114,50,50,50,50,50,50,0,0,50,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,287,29231,28944,NA,NA,NA,NA,NA,NA,50,28031.333333333332,21988905065820,0.08461827754795036,0.08461827754795036,1,1,1,NA,NA,1,125000
alg1-prob-3-50|50|50-lll-3_2.json,3,3,50,l,5354,446,446,4908,477,885,29523,28881,29046,27996,0.277,50,50,50,50,50,50,0,0,50,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,1290,29240,27950,NA,NA,NA,NA,NA,NA,50,28330.666666666668,22730559837909,0.08330220395965633,0.08330220395965633,1,1,1,NA,NA,1,125000
alg1-prob-3-50|50|50-lll-3_3.json,3,3,50,l,5147,449,449,4698,484,752,29154,29161,28670,28409,0.2707,50,50,50,50,50,50,0,0,50,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,841,29070,28229,NA,NA,NA,NA,NA,NA,50,28436,22994551995300,0.08723528268894502,0.08723528268894502,1,1,1,NA,NA,1,125000
alg1-prob-3-50|50|50-lll-3_4.json,3,3,50,l,5148,455,455,4693,308,285,29288,29631,28980,29346,0.2854,50,50,50,50,50,50,0,0,50,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,1498,29366,27868,NA,NA,NA,NA,NA,NA,50,28731.333333333332,23702735187683,0.08838383838383838,0.08838383838383838,1,1,1,NA,NA,1,125000
alg1-prob-3-50|50|50-lll-3_5.json,3,3,50,l,5216,457,457,4759,549,208,29433,28996,28884,28788,0.2859,50,50,50,50,50,50,0,0,50,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,843,29127,28284,NA,NA,NA,NA,NA,NA,50,28652,23520964945525,0.08761503067484662,0.08761503067484662,1,1,1,NA,NA,1,125000
alg1-prob-3-50|50|50-mmm-3_1.json,3,3,50,m,3938,110,110,3828,316,28,28841,29317,28525,29289,0.27,50,50,19,15,19,15,31,35,50,16,16,34,NA,NA,NA,NA,NA,NA,NA,NA,571,27863,27292,NA,NA,NA,NA,NA,NA,50,28368.666666666668,22804025856220,0.027932960893854747,0.027932960893854747,0.38,0.3,0.32,NA,NA,0.3333333333333333,125000
alg1-prob-3-50|50|50-mmm-3_2.json,3,3,50,m,3955,104,104,3851,430,72,27103,29245,26673,29173,0.2665,50,50,15,17,15,17,35,33,50,16,16,34,NA,NA,NA,NA,NA,NA,NA,NA,104,27488,27384,NA,NA,NA,NA,NA,NA,50,27743.333333333332,21310658553260,0.02629582806573957,0.02629582806573957,0.3,0.34,0.32,NA,NA,0.32,125000
alg1-prob-3-50|50|50-mmm-3_3.json,3,3,50,m,3823,115,115,3708,224,66,28425,29303,28201,29237,0.2511,50,50,19,18,19,18,31,32,50,15,15,35,NA,NA,NA,NA,NA,NA,NA,NA,556,29121,28565,NA,NA,NA,NA,NA,NA,50,28667.666666666668,23554668791016,0.030081088150667016,0.030081088150667016,0.38,0.36,0.3,NA,NA,0.3466666666666667,125000
alg1-prob-3-50|50|50-mmm-3_4.json,3,3,50,m,3580,96,96,3484,349,285,28654,28883,28305,28598,0.23,50,50,19,12,19,12,31,38,50,17,17,33,NA,NA,NA,NA,NA,NA,NA,NA,387,29135,28748,NA,NA,NA,NA,NA,NA,50,28550.333333333332,23272985179206,0.026815642458100558,0.026815642458100558,0.38,0.24,0.34,NA,NA,0.32,125000
